Date,Value
2004-08-26,6.6729
2004-08-25,6.712
2004-08-24,6.7108
2004-08-23,6.6438
2004-08-20,6.5659
2004-08-19,6.49
2004-08-18,6.5133
2004-08-17,6.57
2004-08-16,6.5051
2004-08-13,6.52
2004-08-12,6.1915
2004-08-11,6.2078
2004-08-10,6.1069
2004-08-06,6.2563
2004-08-05,6.2325
2004-08-04,6.2591
2004-08-03,6.3269
2004-08-02,6.2171
2004-07-30,6.2395
2004-07-29,6.2513
2004-07-28,6.3149
2004-07-27,6.258
2004-07-26,6.1649
2004-07-23,6.1718
2004-07-22,6.0771
2004-07-21,5.972
2004-07-20,5.936
2004-07-19,5.9439
2004-07-16,6.0814
2004-07-15,6.1073
2004-07-14,6.1049
2004-07-13,6.0644
2004-07-12,6.0498
2004-07-09,6.0798
2004-07-08,6.0829
2004-07-07,6.2142
2004-07-06,6.1943
2004-07-05,6.1616
2004-07-02,6.2049
2004-07-01,6.1926
2004-06-30,6.2709
2004-06-29,6.2298
2004-06-28,6.3118
2004-06-25,6.3278
2004-06-24,6.3069
2004-06-23,6.29
2004-06-22,6.3089
2004-06-21,6.3854
2004-06-18,6.5011
2004-06-17,6.4703
2004-06-15,6.616
2004-06-14,6.5717
2004-06-11,6.544
2004-06-10,6.6823
2004-06-09,6.622
2004-06-08,6.4629
2004-06-07,6.4569
2004-06-04,6.462
2004-06-03,6.4929
2004-06-02,6.4009
2004-06-01,6.4738
2004-05-31,6.5109
2004-05-28,6.5178
2004-05-27,6.5724
2004-05-26,6.5894
2004-05-25,6.6549
2004-05-24,6.7478
2004-05-21,6.7549
2004-05-20,6.7625
2004-05-19,6.73
2004-05-18,6.7938
2004-05-17,6.7213
2004-05-14,6.928
2004-05-13,6.9413
2004-05-12,6.8378
2004-05-11,6.9303
2004-05-10,7.0876
2004-05-07,6.8923
2004-05-06,6.8
2004-05-05,6.86
2004-05-04,6.9665
2004-05-03,6.895
2004-04-30,6.852
2004-04-29,6.9664
2004-04-28,6.7121
2004-04-26,6.69
2004-04-23,6.7751
2004-04-22,6.8459
2004-04-21,6.6449
2004-04-20,6.5169
2004-04-19,6.44
2004-04-16,6.4631
2004-04-15,6.578
2004-04-13,6.3811
2004-04-08,6.3171
2004-04-07,6.3358
2004-04-06,6.4592
2004-04-05,6.43
2004-04-02,6.3549
2004-04-01,6.3135
2004-03-31,6.3352
2004-03-30,6.3401
2004-03-29,6.5106
2004-03-26,6.6107
2004-03-25,6.6078
2004-03-24,6.5458
2004-03-23,6.5295
2004-03-19,6.6497
2004-03-18,6.6827
2004-03-17,6.7346
2004-03-16,6.6773
2004-03-15,6.7429
2004-03-12,6.6751
2004-03-11,6.7149
2004-03-10,6.6269
2004-03-09,6.5538
2004-03-08,6.6376
2004-03-05,6.846
2004-03-04,6.7857
2004-03-03,6.9102
2004-03-02,6.6494
2004-03-01,6.6159
2004-02-27,6.6419
2004-02-26,6.632
2004-02-25,6.5671
2004-02-24,6.6879
2004-02-23,6.7576
2004-02-20,6.6726
2004-02-19,6.6672
2004-02-18,6.5603
2004-02-17,6.66
2004-02-16,6.6094
2004-02-13,6.618
2004-02-12,6.764
2004-02-11,6.9084
2004-02-10,6.9229
2004-02-09,6.9862
2004-02-06,7.0289
2004-02-05,6.8549
2004-02-04,6.9309
2004-02-03,6.9155
2004-02-02,7.0598
2004-01-30,7.1126
2004-01-29,7.038
2004-01-28,7.0646
2004-01-27,7.1688
2004-01-26,7.2612
2004-01-23,7.1464
2004-01-22,7.1601
2004-01-21,7.0707
2004-01-20,7.29
2004-01-19,7.179
2004-01-16,7.5197
2004-01-15,7.1778
2004-01-14,6.9374
2004-01-13,6.857
2004-01-12,6.6111
2004-01-09,6.5923
2004-01-08,6.5586
2004-01-07,6.5109
2004-01-06,6.2827
2004-01-05,6.4316
2004-01-02,6.6357
2003-12-31,6.6558
2003-12-30,6.704
2003-12-29,6.7474
2003-12-24,6.9009
2003-12-23,6.9208
2003-12-22,6.9362
2003-12-19,6.6415
2003-12-18,6.5356
2003-12-17,6.3864
2003-12-15,6.3969
2003-12-12,6.3989
2003-12-11,6.4353
2003-12-10,6.4358
2003-12-09,6.414
2003-12-08,6.2787
2003-12-05,6.3154
2003-12-04,6.2577
2003-12-03,6.3287
2003-12-02,6.372
2003-12-01,6.3932
2003-11-28,6.4049
2003-11-27,6.4079
2003-11-26,6.4829
2003-11-25,6.5818
2003-11-24,6.5258
2003-11-21,6.5489
2003-11-20,6.5931
2003-11-19,6.57
2003-11-18,6.7318
2003-11-17,6.7341
2003-11-14,6.7371
2003-11-13,6.8728
2003-11-12,6.91
2003-11-11,6.9649
2003-11-10,6.9541
2003-11-07,7.0192
2003-11-06,6.9379
2003-11-05,6.8949
2003-11-04,6.9189
2003-11-03,6.9009
2003-10-31,6.9194
2003-10-30,6.9013
2003-10-29,6.959
2003-10-28,6.924
2003-10-27,6.9225
2003-10-24,6.9686
2003-10-23,6.988
2003-10-22,7.143
2003-10-21,7.1543
2003-10-20,7.1958
2003-10-17,7.0534
2003-10-16,6.998
2003-10-15,6.9618
2003-10-14,7.0362
2003-10-13,6.9849
2003-10-10,6.9058
2003-10-09,6.856
2003-10-08,6.8649
2003-10-07,6.8128
2003-10-06,6.9427
2003-10-03,6.8589
2003-10-02,6.894
2003-10-01,6.9489
2003-09-30,7.0048
2003-09-29,7.1665
2003-09-26,7.1217
2003-09-25,7.1107
2003-09-23,7.1942
2003-09-22,7.2786
2003-09-19,7.3571
2003-09-18,7.4131
2003-09-17,7.4809
2003-09-16,7.4431
2003-09-15,7.3588
2003-09-12,7.3949
2003-09-11,7.3961
2003-09-10,7.4878
2003-09-09,7.5498
2003-09-08,7.5091
2003-09-05,7.3563
2003-09-04,7.2469
2003-09-03,7.304
2003-09-02,7.3678
2003-09-01,7.3311
2003-08-29,7.3388
2003-08-28,7.3569
2003-08-27,7.3727
2003-08-26,7.4885
2003-08-25,7.464
2003-08-22,7.5009
2003-08-21,7.4187
2003-08-20,7.3729
2003-08-19,7.314
2003-08-18,7.2899
2003-08-15,7.3547
2003-08-14,7.3869
2003-08-13,7.422
2003-08-12,7.3702
2003-08-11,7.4029
2003-08-08,7.2612
2003-08-07,7.3605
2003-08-06,7.3638
2003-08-05,7.4791
2003-08-04,7.4991
2003-08-01,7.4315
2003-07-31,7.4669
2003-07-30,7.4138
2003-07-29,7.2519
2003-07-28,7.3749
2003-07-25,7.5458
2003-07-24,7.4847
2003-07-23,7.592
2003-07-22,7.5653
2003-07-21,7.6349
2003-07-18,7.7058
2003-07-17,7.712
2003-07-16,7.7907
2003-07-15,7.6897
2003-07-14,7.5749
2003-07-11,7.6199
2003-07-10,7.5936
2003-07-09,7.6789
2003-07-08,7.5854
2003-07-07,7.5059
2003-07-04,7.5218
2003-07-03,7.484
2003-07-02,7.4378
2003-07-01,7.4229
2003-06-30,7.3869
2003-06-27,7.4469
2003-06-26,7.729
2003-06-25,7.7758
2003-06-24,7.9669
2003-06-23,7.9209
2003-06-20,7.9518
2003-06-19,7.9949
2003-06-18,7.882
2003-06-17,7.8238
2003-06-13,7.8191
2003-06-12,7.952
2003-06-11,7.9271
2003-06-10,8.0065
2003-06-09,8.0681
2003-06-06,7.9795
2003-06-05,8.2314
2003-06-04,8.072
2003-06-03,8.0678
2003-06-02,8.1598
2003-05-30,8.0749
2003-05-29,8.2489
2003-05-28,8.202
2003-05-27,7.9592
2003-05-26,7.9013
2003-05-23,7.8317
2003-05-22,7.8857
2003-05-21,7.7806
2003-05-20,7.8021
2003-05-19,7.7199
2003-05-16,7.9267
2003-05-15,7.6858
2003-05-14,7.4549
2003-05-13,7.3612
2003-05-12,7.2303
2003-05-09,7.2396
2003-05-08,7.34
2003-05-07,7.3749
2003-05-06,7.3273
2003-05-05,7.483
2003-05-02,7.4016
2003-04-30,7.1328
2003-04-29,7.256
2003-04-25,7.3123
2003-04-24,7.3929
2003-04-23,7.5889
2003-04-22,7.6198
2003-04-17,7.6229
2003-04-16,7.6769
2003-04-15,7.8334
2003-04-14,7.8948
2003-04-11,7.7709
2003-04-10,7.8019
2003-04-09,8.0149
2003-04-08,8.0061
2003-04-07,8.0578
2003-04-04,7.898
2003-04-03,7.9372
2003-04-02,7.919
2003-04-01,7.8731
2003-03-31,7.952
2003-03-28,7.9858
2003-03-27,7.9342
2003-03-26,8.0482
2003-03-25,8.0376
2003-03-24,8.1789
2003-03-20,8.1757
2003-03-19,8.1768
2003-03-18,8.1981
2003-03-17,8.1138
2003-03-14,8.1673
2003-03-13,8.0689
2003-03-12,7.989
2003-03-11,7.9129
2003-03-10,7.939
2003-03-07,8.0048
2003-03-06,8.0229
2003-03-05,7.929
2003-03-04,7.9579
2003-03-03,8.1078
2003-02-28,7.9909
2003-02-27,8.1151
2003-02-26,8.1019
2003-02-25,8.106
2003-02-24,8.0811
2003-02-21,8.096
2003-02-20,8.2248
2003-02-19,8.3944
2003-02-18,8.388
2003-02-17,8.4008
2003-02-14,8.3089
2003-02-13,8.3691
2003-02-12,8.4036
2003-02-11,8.562
2003-02-10,8.3946
2003-02-07,8.4348
2003-02-06,8.4337
2003-02-05,8.3058
2003-02-04,8.482
2003-02-03,8.5348
2003-01-31,8.578
2003-01-30,8.5826
2003-01-29,8.7459
2003-01-28,8.7309
2003-01-27,8.7295
2003-01-24,8.7436
2003-01-23,8.9077
2003-01-22,9.0398
2003-01-21,8.915
2003-01-20,8.8481
2003-01-17,8.8371
2003-01-16,8.8087
2003-01-15,8.8611
2003-01-14,8.6234
2003-01-13,8.5471
2003-01-10,8.5129
2003-01-09,8.5178
2003-01-08,8.6511
2003-01-07,8.5218
2003-01-06,8.3749
2003-01-03,8.4218
2003-01-02,8.5712
2002-12-31,8.658
2002-12-30,8.7384
2002-12-27,8.7933
2002-12-24,8.7669
2002-12-23,8.8899
2002-12-20,9.0785
2002-12-19,8.8488
2002-12-18,9.0995
2002-12-17,8.7178
2002-12-13,8.774
2002-12-12,8.8937
2002-12-11,8.9372
2002-12-10,8.9962
2002-12-09,9.1961
2002-12-06,9.1513
2002-12-05,9.118
2002-12-04,9.231
2002-12-03,9.2001
2002-12-02,9.2202
2002-11-29,9.2717
2002-11-28,9.2037
2002-11-27,9.1942
2002-11-26,9.2193
2002-11-25,9.4954
2002-11-22,9.5589
2002-11-21,9.6766
2002-11-20,9.656
2002-11-19,9.6157
2002-11-18,9.5917
2002-11-15,9.6808
2002-11-14,9.8109
2002-11-13,9.7878
2002-11-12,9.91
2002-11-11,9.8279
2002-11-08,9.74
2002-11-07,9.8189
2002-11-06,9.9662
2002-11-05,9.8755
2002-11-04,9.9249
2002-11-01,9.9788
2002-10-31,10.0619
2002-10-30,10.1468
2002-10-29,10.0604
2002-10-28,10.1189
2002-10-25,10.1257
2002-10-24,10.1662
2002-10-23,10.2069
2002-10-22,10.222
2002-10-21,10.3523
2002-10-18,10.355
2002-10-17,10.3648
2002-10-16,10.431
2002-10-15,10.4686
2002-10-14,10.4231
2002-10-11,10.4307
2002-10-10,10.47
2002-10-09,10.5061
2002-10-08,10.5164
2002-10-07,10.4359
2002-10-04,10.3758
2002-10-03,10.4338
2002-10-02,10.3857
2002-10-01,10.5371
2002-09-30,10.5687
2002-09-27,10.5622
2002-09-26,10.5889
2002-09-25,10.711
2002-09-23,10.6075
2002-09-20,10.5771
2002-09-19,10.5504
2002-09-18,10.5367
2002-09-17,10.6971
2002-09-16,10.6271
2002-09-13,10.5017
2002-09-12,10.6219
2002-09-11,10.5971
2002-09-10,10.5047
2002-09-09,10.5151
2002-09-06,10.5488
2002-09-05,10.6938
2002-09-04,10.8396
2002-09-03,10.6608
2002-09-02,10.589
2002-08-30,10.6299
2002-08-29,10.6249
2002-08-28,10.4949
2002-08-27,10.7496
2002-08-26,10.8212
2002-08-23,10.8615
2002-08-22,10.9038
2002-08-21,10.9051
2002-08-20,10.628
2002-08-19,10.6249
2002-08-16,10.6459
2002-08-15,10.5695
2002-08-14,10.5609
2002-08-13,10.536
2002-08-12,10.4377
2002-08-08,10.407
2002-08-07,10.5686
2002-08-06,10.7001
2002-08-05,10.331
2002-08-02,10.198
2002-08-01,10.253
2002-07-31,10.1589
2002-07-30,10.1705
2002-07-29,10.206
2002-07-26,10.1559
2002-07-25,10.2458
2002-07-24,10.1791
2002-07-23,10.081
2002-07-22,9.9791
2002-07-19,9.9731
2002-07-18,10.1171
2002-07-17,10.1269
2002-07-16,10.0749
2002-07-15,10.0447
2002-07-12,10.0814
2002-07-11,10.0062
2002-07-10,9.9702
2002-07-09,10.0748
2002-07-08,10.0862
2002-07-05,10.1943
2002-07-04,10.2084
2002-07-03,10.1419
2002-07-02,10.096
2002-07-01,10.2579
2002-06-28,10.3749
2002-06-27,10.343
2002-06-26,10.3475
2002-06-25,10.3328
2002-06-24,10.3563
2002-06-21,10.477
2002-06-20,10.2059
2002-06-19,10.225
2002-06-18,10.5479
2002-06-14,10.3539
2002-06-13,10.1991
2002-06-12,10.0289
2002-06-11,10.0119
2002-06-10,9.9922
2002-06-07,9.8086
2002-06-06,9.8529
2002-06-05,9.7572
2002-06-04,9.7408
2002-06-03,9.8101
2002-05-31,9.7367
2002-05-30,9.769
2002-05-29,9.9269
2002-05-28,9.916
2002-05-27,10.0048
2002-05-24,10.1219
2002-05-23,10.124
2002-05-22,10.1121
2002-05-21,10.0501
2002-05-20,10.0359
2002-05-17,10.0911
2002-05-16,10.1725
2002-05-15,10.2919
2002-05-14,10.153
2002-05-13,10.1841
2002-05-10,10.3063
2002-05-09,10.368
2002-05-08,10.1282
2002-05-07,10.437
2002-05-06,10.3749
2002-05-03,10.4911
2002-05-02,10.539
2002-04-30,10.6344
2002-04-29,10.6189
2002-04-26,10.8872
2002-04-25,10.8948
2002-04-24,10.9629
2002-04-23,10.9423
2002-04-22,11.0911
2002-04-19,11.1108
2002-04-18,11.115
2002-04-17,11.2229
2002-04-16,11.1838
2002-04-15,11.1888
2002-04-12,11.2171
2002-04-11,11.2371
2002-04-10,11.2211
2002-04-09,11.185
2002-04-08,11.1129
2002-04-05,11.2491
2002-04-04,11.1494
2002-04-03,11.2294
2002-04-02,11.2848
2002-03-28,11.4038
2002-03-27,11.4788
2002-03-26,11.5757
2002-03-25,11.5611
2002-03-22,11.5485
2002-03-20,11.503
2002-03-19,11.7789
2002-03-18,11.9228
2002-03-15,11.676
2002-03-14,11.6712
2002-03-13,11.6808
2002-03-12,11.5422
2002-03-11,11.472
2002-03-08,11.9116
2002-03-07,11.0949
2002-03-06,11.0175
2002-03-05,10.9779
2002-03-04,11.3055
2002-03-01,11.3713
2002-02-28,11.4521
2002-02-27,11.4081
2002-02-26,11.433
2002-02-25,11.3818
2002-02-22,11.4686
2002-02-21,11.4259
2002-02-20,11.4884
2002-02-19,11.533
2002-02-18,11.3619
2002-02-15,11.5061
2002-02-14,11.486
2002-02-13,11.4848
2002-02-12,11.582
2002-02-11,11.5175
2002-02-08,11.431
2002-02-07,11.5621
2002-02-06,11.4698
2002-02-05,11.6145
2002-02-04,11.6104
2002-02-01,11.4768
2002-01-31,11.4492
2002-01-30,11.4649
2002-01-29,11.5192
2002-01-28,11.4778
2002-01-25,11.1672
2002-01-24,11.2908
2002-01-23,11.6428
2002-01-22,11.4418
2002-01-21,11.5091
2002-01-18,11.3728
2002-01-17,11.6159
2002-01-16,11.7997
2002-01-15,11.4771
2002-01-14,11.4478
2002-01-11,11.5946
2002-01-10,11.3989
2002-01-09,11.424
2002-01-08,11.6118
2002-01-07,11.9336
2002-01-04,12.0381
2002-01-03,12.5359
2002-01-02,12.3546
2001-12-31,12.0862
2001-12-28,11.9318
2001-12-27,12.1119
2001-12-24,12.2016
2001-12-21,12.7765
2001-12-20,13.0028
2001-12-19,12.5028
2001-12-18,12.2312
2001-12-14,11.7933
2001-12-13,11.2889
2001-12-12,11.1391
2001-12-11,11.0766
2001-12-10,11.1687
2001-12-07,10.9404
2001-12-06,11.1393
2001-12-05,10.7219
2001-12-04,10.3669
2001-12-03,10.3061
2001-11-30,10.3492
2001-11-29,9.8089
2001-11-28,9.921
2001-11-27,9.8725
2001-11-26,9.9305
2001-11-23,9.974
2001-11-22,9.9673
2001-11-21,9.7922
2001-11-20,9.7464
2001-11-19,9.615
2001-11-16,9.4939
2001-11-15,9.6459
2001-11-14,9.7014
2001-11-13,9.6947
2001-11-12,9.6678
2001-11-09,9.626
2001-11-08,9.5327
2001-11-07,9.4758
2001-11-06,9.4657
2001-11-05,9.64
2001-11-02,9.5503
2001-11-01,9.4294
2001-10-31,9.4379
2001-10-30,9.3734
2001-10-29,9.3183
2001-10-26,9.379
2001-10-25,9.4584
2001-10-24,9.406
2001-10-23,9.5573
2001-10-22,9.2886
2001-10-19,9.1891
2001-10-18,9.2587
2001-10-17,9.2623
2001-10-16,9.0632
2001-10-15,9.0125
2001-10-12,9.15
2001-10-11,9.1775
2001-10-10,9.3024
2001-10-09,9.291
2001-10-08,9.3395
2001-10-05,9.2594
2001-10-04,9.2839
2001-10-03,9.2455
2001-10-02,9.1229
2001-10-01,9.0395
2001-09-28,8.9425
2001-09-27,8.975
2001-09-26,8.8107
2001-09-25,8.7528
2001-09-21,8.731
2001-09-20,8.655
2001-09-19,8.6518
2001-09-18,8.6594
2001-09-17,8.6102
2001-09-14,8.6221
2001-09-13,8.6323
2001-09-12,8.5797
2001-09-11,8.5397
2001-09-10,8.4709
2001-09-07,8.4655
2001-09-06,8.4745
2001-09-05,8.4822
2001-09-04,8.4713
2001-09-03,8.441
2001-08-31,8.3963
2001-08-30,8.3563
2001-08-29,8.357
2001-08-28,8.4129
2001-08-27,8.3724
2001-08-24,8.3574
2001-08-23,8.3907
2001-08-22,8.3791
2001-08-21,8.2922
2001-08-20,8.3108
2001-08-17,8.2583
2001-08-16,8.2291
2001-08-15,8.2645
2001-08-14,8.2768
2001-08-13,8.2444
2001-08-10,8.2515
2001-08-08,8.3043
2001-08-07,8.3215
2001-08-06,8.2669
2001-08-03,8.242
2001-08-02,8.2203
2001-08-01,8.2634
2001-07-31,8.26
2001-07-30,8.2139
2001-07-27,8.1813
2001-07-26,8.196
2001-07-25,8.2186
2001-07-24,8.1954
2001-07-23,8.2166
2001-07-20,8.2573
2001-07-19,8.2478
2001-07-18,8.2166
2001-07-17,8.2522
2001-07-16,8.2505
2001-07-13,8.2372
2001-07-12,8.2362
2001-07-11,8.2908
2001-07-10,8.1977
2001-07-09,8.2403
2001-07-06,8.1863
2001-07-05,8.1238
2001-07-04,8.0515
2001-07-03,8.0141
2001-07-02,8.0519
2001-06-29,8.0671
2001-06-28,8.0428
2001-06-27,8.0128
2001-06-26,8.0157
2001-06-25,8.0321
2001-06-22,8.0704
2001-06-21,8.0802
2001-06-20,8.0887
2001-06-19,8.046
2001-06-18,8.0176
2001-06-15,8.036
2001-06-14,8.0782
2001-06-13,8.1004
2001-06-12,8.1004
2001-06-11,8.0694
2001-06-08,8.0844
2001-06-07,8.1288
2001-06-06,8.0192
2001-06-05,8.086
2001-06-04,7.9859
2001-06-01,7.9971
2001-05-31,8.0138
2001-05-30,7.9529
2001-05-29,7.923
2001-05-28,7.8927
2001-05-25,7.9368
2001-05-24,7.9551
2001-05-23,7.8945
2001-05-22,7.907
2001-05-21,7.892
2001-05-18,7.9665
2001-05-17,7.9968
2001-05-16,7.9869
2001-05-15,7.9971
2001-05-14,7.9888
2001-05-11,7.9296
2001-05-10,7.9359
2001-05-09,7.9586
2001-05-08,8.008
2001-05-07,8.0144
2001-05-04,8.0766
2001-05-03,8.0421
2001-05-02,8.0131
2001-04-30,7.9847
2001-04-26,8.1096
2001-04-25,8.0893
2001-04-24,8.1506
2001-04-23,8.1773
2001-04-20,8.1189
2001-04-19,8.146
2001-04-18,8.1096
2001-04-17,8.0873
2001-04-12,8.0016
2001-04-11,8.0454
2001-04-10,8.0619
2001-04-09,8.0383
2001-04-06,8.107
2001-04-05,8.0189
2001-04-04,8.073
2001-04-03,8.1024
2001-04-02,8.048
2001-03-30,8.0183
2001-03-29,8.0225
2001-03-28,8.016
2001-03-27,7.946
2001-03-26,7.9488
2001-03-23,7.978
2001-03-22,8.0642
2001-03-20,7.9837
2001-03-19,7.9729
2001-03-16,7.8697
2001-03-15,7.8802
2001-03-14,7.8502
2001-03-13,7.8217
2001-03-12,7.7667
2001-03-09,7.6929
2001-03-08,7.917
2001-03-07,7.8759
2001-03-06,7.7848
2001-03-05,7.7411
2001-03-02,7.7408
2001-03-01,7.6911
2001-02-28,7.6864
2001-02-27,7.722
2001-02-26,7.8238
2001-02-23,7.8012
2001-02-22,7.8131
2001-02-21,7.7751
2001-02-20,7.7691
2001-02-19,7.7649
2001-02-16,7.8784
2001-02-15,7.8802
2001-02-14,7.9375
2001-02-13,7.8428
2001-02-12,7.8542
2001-02-09,8.0029
2001-02-08,7.9608
2001-02-07,7.7619
2001-02-06,7.7751
2001-02-05,7.7733
2001-02-02,7.7393
2001-02-01,7.754
2001-01-31,7.7915
2001-01-30,7.8976
2001-01-29,7.8687
2001-01-26,7.8815
2001-01-25,7.8927
2001-01-24,7.8499
2001-01-23,7.8555
2001-01-22,7.9158
2001-01-19,7.9139
2001-01-18,7.8867
2001-01-17,7.7879
2001-01-16,7.8561
2001-01-15,7.8725
2001-01-12,7.8601
2001-01-11,7.9151
2001-01-10,7.731
2001-01-09,7.6109
2001-01-08,7.5435
2001-01-05,7.4822
2001-01-04,7.5355
2001-01-03,7.5148
2001-01-02,7.5709
2000-12-29,7.5683
2000-12-28,7.5792
2000-12-27,7.5335
2000-12-22,7.608
2000-12-21,7.6257
2000-12-20,7.6938
2000-12-19,7.6843
2000-12-18,7.6397
2000-12-15,7.6979
2000-12-14,7.7122
2000-12-13,7.7459
2000-12-12,7.6843
2000-12-11,7.6637
2000-12-08,7.5979
2000-12-07,7.5586
2000-12-06,7.6141
2000-12-04,7.6315
2000-12-01,7.6737
2000-11-30,7.7369
2000-11-29,7.7945
2000-11-28,7.7414
2000-11-27,7.7664
2000-11-24,7.8453
2000-11-23,7.7567
2000-11-22,7.8116
2000-11-21,7.745
2000-11-20,7.7408
2000-11-17,7.624
2000-11-16,7.6826
2000-11-15,7.6415
2000-11-14,7.6263
2000-11-13,7.6345
2000-11-10,7.6719
2000-11-09,7.7592
2000-11-08,7.6479
2000-11-07,7.5512
2000-11-06,7.5185
2000-11-03,7.529
2000-11-02,7.5047
2000-11-01,7.5154
2000-10-31,7.5609
2000-10-30,7.6286
2000-10-27,7.6348
2000-10-26,7.6956
2000-10-25,7.6564
2000-10-24,7.5674
2000-10-23,7.6031
2000-10-20,7.624
2000-10-19,7.6684
2000-10-18,7.564
2000-10-17,7.5838
2000-10-16,7.4738
2000-10-13,7.5191
2000-10-12,7.4272
2000-10-11,7.3446
2000-10-10,7.35
2000-10-09,7.3244
2000-10-06,7.273
2000-10-05,7.22
2000-10-04,7.222
2000-10-03,7.2278
2000-10-02,7.195
2000-09-29,7.2772
2000-09-28,7.2424
2000-09-27,7.1847
2000-09-26,7.2273
2000-09-22,7.3239
2000-09-21,7.3273
2000-09-20,7.287
2000-09-19,7.2974
2000-09-18,7.2301
2000-09-15,7.138
2000-09-14,7.1528
2000-09-13,7.1126
2000-09-12,7.1416
2000-09-11,7.1104
2000-09-08,7.0879
2000-09-07,7.1281
2000-09-06,7.0621
2000-09-05,6.982
2000-09-04,6.9512
2000-09-01,6.9979
2000-08-31,6.9599
2000-08-30,6.9752
2000-08-29,6.9339
2000-08-28,6.9274
2000-08-25,6.9355
2000-08-24,6.9539
2000-08-23,6.9915
2000-08-22,6.9682
2000-08-21,6.9375
2000-08-18,6.8987
2000-08-17,6.9307
2000-08-16,6.9408
2000-08-15,6.9073
2000-08-14,6.8916
2000-08-11,6.9322
2000-08-10,6.975
2000-08-08,6.9752
2000-08-07,6.9527
2000-08-04,6.9986
2000-08-03,6.9903
2000-08-02,7.0045
2000-08-01,6.9536
2000-07-31,6.956
2000-07-28,6.9408
2000-07-27,6.9442
2000-07-26,6.9618
2000-07-25,6.9444
2000-07-24,6.8987
2000-07-21,6.9001
2000-07-20,6.983
2000-07-19,6.9728
2000-07-18,6.9006
2000-07-17,6.8788
2000-07-14,6.8369
2000-07-13,6.8456
2000-07-12,6.805
2000-07-11,6.8094
2000-07-10,6.8472
2000-07-07,6.8418
2000-07-06,6.79
2000-07-05,6.7531
2000-07-04,6.8097
2000-07-03,6.7937
2000-06-30,6.8234
2000-06-29,6.8108
2000-06-28,6.7958
2000-06-27,6.8406
2000-06-26,6.8691
2000-06-23,6.9288
2000-06-22,6.9437
2000-06-21,6.9054
2000-06-20,6.8887
2000-06-19,6.8807
2000-06-15,6.9413
2000-06-14,6.9694
2000-06-13,7.0348
2000-06-12,7.0445
2000-06-09,7.0589
2000-06-08,7.0084
2000-06-07,6.9667
2000-06-06,6.9204
2000-06-05,6.9324
2000-06-02,6.9423
2000-06-01,6.9854
2000-05-31,6.9849
2000-05-30,7.0751
2000-05-29,7.1063
2000-05-26,7.1273
2000-05-25,7.1523
2000-05-24,7.0937
2000-05-23,7.0636
2000-05-22,7.103
2000-05-19,7.1759
2000-05-18,7.1656
2000-05-17,7.0771
2000-05-16,7.0378
2000-05-15,6.9962
2000-05-12,7.0168
2000-05-11,6.9669
2000-05-10,7.0477
2000-05-09,6.9859
2000-05-08,6.9365
2000-05-05,7.0004
2000-05-04,6.8416
2000-05-03,6.7893
2000-05-02,6.7463
2000-04-28,6.8231
2000-04-26,6.7249
2000-04-25,6.7376
2000-04-20,6.6394
2000-04-19,6.614
2000-04-18,6.6044
2000-04-17,6.6289
2000-04-14,6.5529
2000-04-13,6.5922
2000-04-12,6.5658
2000-04-11,6.5896
2000-04-10,6.5394
2000-04-07,6.5744
2000-04-06,6.5883
2000-04-05,6.5514
2000-04-04,6.5554
2000-04-03,6.5377
2000-03-31,6.5857
2000-03-30,6.5298
2000-03-29,6.5106
2000-03-28,6.4817
2000-03-27,6.4687
2000-03-24,6.4819
2000-03-23,6.4599
2000-03-22,6.4885
2000-03-20,6.4918
2000-03-17,6.4387
2000-03-16,6.4658
2000-03-15,6.4616
2000-03-14,6.4265
2000-03-13,6.393
2000-03-10,6.3932
2000-03-09,6.462
2000-03-08,6.499
2000-03-07,6.5153
2000-03-06,6.462
2000-03-03,6.4267
2000-03-02,6.3454
2000-03-01,6.3365
2000-02-29,6.3644
2000-02-28,6.3225
2000-02-25,6.3341
2000-02-24,6.3293
2000-02-23,6.3117
2000-02-22,6.2895
2000-02-21,6.3321
2000-02-18,6.3225
2000-02-17,6.3557
2000-02-16,6.3615
2000-02-15,6.3644
2000-02-14,6.3406
2000-02-11,6.3269
2000-02-10,6.3631
2000-02-09,6.2755
2000-02-08,6.3225
2000-02-07,6.2445
2000-02-04,6.2305
2000-02-03,6.2668
2000-02-02,6.2718
2000-02-01,6.3026
2000-01-31,6.3149
2000-01-28,6.2551
2000-01-27,6.1637
2000-01-26,6.1491
2000-01-25,6.1603
2000-01-24,6.1501
2000-01-21,6.1026
2000-01-20,6.113
2000-01-19,6.1009
2000-01-18,6.0807
2000-01-17,6.0744
2000-01-14,6.0705
2000-01-13,6.0637
2000-01-12,6.0977
2000-01-11,6.0883
2000-01-10,6.0593
2000-01-07,6.0672
2000-01-06,6.0825
2000-01-05,6.0881
2000-01-04,6.1188
